eval_reward_pickscore,approx_kl,eval_reward_avg,epoch,reward_pickscore,reward_std_mean,reward_ori_avg,kl_loss,reward_avg,inner_epoch,_step,group_size,_runtime,actual_batch_size,loss,trained_prompt_num,_timestamp,clipfrac_lt_one,clipfrac_gt_one,policy_loss,eval_images.format,eval_images.count,eval_images.filenames,eval_images.captions,eval_images._type,eval_images.width,eval_images.height,images.height,images.format,images.count,images.filenames,images.captions,images._type,images.width,zero_std_ratio,clipfrac
,4.843776046925541e-09,,133,,,,0.0008198768482543528,,0,267,,21946.827784015,,0.0035728927150950555,,1781454649.0003312,0.1545138955116272,0,0.00356469394721909,,,,,,,,,,,,,,,,0.1545138955116272
,0,,134,0.8349354863166809,0.015605819411575794,0.8349354863166809,0.0007809391827322543,0.8349354863166809,0,268,16,22046.487145001,8,0.008140405399220112,2068,1781454737.161365,0,0,0.008132596008312594,,,,,,,,,,,,,,,0,0
,3.5951459587124646e-09,,134,,,,0.0007740536821074784,,0,269,,22084.753195801,,-0.008122799650516137,,1781454786.92917,0.1163194477558136,0,-0.008130540187470555,,,,,,,,,,,,,,,,0.1163194477558136
,0,,135,0.8388757705688477,0.016855912283062935,0.8388757705688477,0.0007938211201690137,0.8388757109642029,0,270,16,22184.526074618,8,0.010431207555122017,2081,1781454875.1311045,0,0,0.010423269344160267,,,,,,,,,,,,,,,0,0
,3.0819402585535727e-09,,135,,,,0.0007732894155196846,,0,271,,22222.84888542,,-0.010413800610066058,,1781454924.9679122,0.118055559694767,0,-0.010421533503423853,,,,,,,,,,,,,,,,0.118055559694767
,0,,136,0.8296681642532349,0.015811190009117126,0.8296681642532349,0.0007960556540638208,0.8296682834625244,0,272,16,22322.621611261,8,-0.017857362098989596,2096,1781455013.30456,0,0,-0.01786532265523815,,,,,,,,,,,,,,,0,0
,2.259634257484322e-09,,136,,,,0.0008015793282538652,,0,273,,22360.872223881,,0.01787363311171347,,1781455063.0637562,0.1015625,0,0.01786561731884559,,,,,,,,,,,,,,,,0.1015625
,0,,137,0.8271551728248596,0.016038846224546432,0.8271551728248596,0.0008144322200678289,0.8271551132202148,0,274,16,22460.554400367,8,0.007865509024512985,2112,1781455151.2606359,0,0,0.007857364702636281,,,,,,,,,,,,,,,0,0
,1.90882620820787e-09,,137,,,,0.0007990425219759345,,0,275,,22498.821133343,,-0.007848110953949657,,1781455200.9958892,0.092881940305233,0,-0.007856101379515654,,,,,,,,,,,,,,,,0.092881940305233
,0,,138,0.8234102725982666,0.01770944334566593,0.8234102725982666,0.000779278576374054,0.8234102725982666,0,276,16,22598.718776273,8,-0.027017597331561102,2127,1781455289.388345,0,0,-0.027025390116892846,,,,,,,,,,,,,,,0,0
,1.7746515368344262e-09,,138,,,,0.0008140035788528621,,0,277,,22636.997691742,,0.0270338660307781,,1781455339.1610398,0.0963541641831398,0.0008680555620230734,0.027025725995066648,,,,,,,,,,,,,,,,0.0972222238779068
,0,,139,0.818686842918396,0.01489498745650053,0.818686842918396,0.0007553398027084768,0.8186869025230408,0,278,16,22736.689297665,8,0.016584198064146856,2142,1781455427.362894,0,0,0.01657664466650991,,,,,,,,,,,,,,,0,0
,4.256838881389058e-09,,139,,,,0.0007212436757981777,,0,279,,22775.110614528,,-0.016566675657175813,,1781455477.1314852,0.1336805671453476,0,-0.01657388809370052,,,,,,,,,,,,,,,,0.1336805671453476
,0,,140,0.8512241840362549,0.017381392419338226,0.8512241840362549,0.0007876207819208503,0.8512241840362549,0,280,16,22874.775169081,8,0.010580277446724351,2156,1781455565.4711764,0,0,0.010572401239687952,,,,,,,,512,jpg,8,"['media/images/images_279_550fb746cb6bacac7eed.jpg', 'media/images/images_279_590e4a0211e41281e9e9.jpg', 'media/images/images_279_42290a77f7ef8114535d.jpg', 'media/images/images_279_3a60848c3c25a8d67904.jpg', 'media/images/images_279_8361de79ebb880623687.jpg', 'media/images/images_279_6863baa19a53ed7014cd.jpg', 'media/images/images_279_a8d5ae4cc56fe6e48d10.jpg', 'media/images/images_279_6f0fcae613a9d4ab3325.jpg']","['badass duck holding a rifle smoking a cigar, 4k, photograph, gritty | avg: 0.87', 'badass duck holding a rifle smoking a cigar, 4k, photograph, gritty | avg: 0.83', 'badass duck holding a rifle smoking a cigar, 4k, photograph, gritty | avg: 0.84', 'eldritch monster, mysterious art poster, fog rolling in by jmw turner, intricate detail, hyperrealis | avg: 0.87', 'eldritch monster, mysterious art poster, fog rolling in by jmw turner, intricate detail, hyperrealis | avg: 0.87', 'badass duck holding a rifle smoking a cigar, 4k, photograph, gritty | avg: 0.83', 'badass duck holding a rifle smoking a cigar, 4k, photograph, gritty | avg: 0.87', 'eldritch monster, mysterious art poster, fog rolling in by jmw turner, intricate detail, hyperrealis | avg: 0.86']",images/separated,512,0,0
,3.369680978693168e-09,,140,,,,0.0008048518211580813,,0,281,,22913.062066189,,-0.010562699908325101,,1781455615.2195494,0.1189236119389534,0,-0.01057074842638833,,,,,,,,,,,,,,,,0.1189236119389534
,0,,141,0.8481507301330566,0.0167141854763031,0.8481507301330566,0.0008607273921370506,0.8481506705284119,0,282,16,23013.01721734,8,0.010151997794058187,2172,1781455703.450397,0,0,0.01014339052021435,,,,,,,,,,,,,,,0,0
,3.9927421369156946e-09,,141,,,,0.0009081766474992037,,0,283,,23051.339997101,,-0.01013202351530958,,1781455753.4615219,0.1449652761220932,0,-0.010141105281732914,,,,,,,,,,,,,,,,0.1449652761220932
,0,,142,0.8530857563018799,0.016642369329929352,0.8530857563018799,0.0008437676588073373,0.8530857563018799,0,284,16,23151.081464202,8,0.008263846078288098,2186,1781455841.7543392,0,0,0.008255408401378339,,,,,,,,,,,,,,,0,0
,3.926876157578363e-09,,142,,,,0.0008265526848845184,,0,285,,23189.436492345,,-0.008245222116881454,,1781455891.5258398,0.1171875,0,-0.008253487643370578,,,,,,,,,,,,,,,,0.1171875
,0,,143,0.842491626739502,0.015236490406095982,0.842491626739502,0.0007520174258388579,0.842491626739502,0,286,16,23289.771425372,8,-0.005774607179657881,2199,1781455980.1731098,0,0,-0.005782127353998363,,,,,,,,,,,,,,,0,0
,5.764193566903941e-09,,143,,,,0.0007959929062053561,,0,287,,23328.141546358,,0.00579226232811428,,1781456030.2147975,0.1484375,0,0.005784302399544666,,,,,,,,,,,,,,,,0.1484375
,0,,144,0.8469603657722473,0.014981627464294434,0.8469603657722473,0.0007118439534679055,0.8469603657722473,0,288,16,23428.169641757,8,-0.013686099996115988,2213,1781456118.7401958,0,0,-0.013693218435462902,,,,,,,,,,,,,,,0,0
,2.5120348023932593e-09,,144,,,,0.0007180477259680629,,0,289,,23466.505315241,,0.013702427028043584,,1781456168.6140018,0.0972222238779068,0,0.013695246551407438,,,,,,,,,,,,,,,,0.0972222238779068
,0,,145,0.8434405326843262,0.01486981101334095,0.8434405326843262,0.0008690508548170328,0.843440592288971,0,290,16,23566.696624798,8,0.02033517552175259,2227,1781456257.0910017,0,0,0.020326485013359822,,,,,,,,,,,,,,,0,0
,5.343820941305921e-09,,145,,,,0.0008912252960726619,,0,291,,23605.074492165,,-0.02031395860200358,,1781456307.140221,0.1310763955116272,0,-0.020322870854217585,,,,,,,,,,,,,,,,0.1310763955116272
,0,,146,0.819753885269165,0.01624428480863571,0.819753885269165,0.0008562523289583623,0.8197539448738098,0,292,16,23704.991727824,8,0.015886635718473312,2241,1781456395.5628004,0,0,0.015878073195602086,,,,,,,,,,,,,,,0,0
,5.606240360833681e-09,,146,,,,0.0008510836050845683,,0,293,,23743.389378376,,-0.01586705709289113,,1781456445.4355018,0.1440972238779068,0,-0.015875567928801425,,,,,,,,,,,,,,,,0.1440972238779068
,0,,147,0.8520707488059998,0.017188439145684242,0.8520707488059998,0.0008259416208602488,0.852070689201355,0,294,16,23843.318236911,8,0.049014210439242055,2255,1781456533.870884,0,0,0.04900595102346728,,,,,,,,,,,,,,,0,0
,5.074283659922685e-09,,147,,,,0.0008466501603834331,,0,295,,23881.673612592,,-0.04899191295936306,,1781456583.7625258,0.1310763955116272,0,-0.04900037946064295,,,,,,,,,,,,,,,,0.1310763955116272
,0,,148,0.8447247743606567,0.017246220260858536,0.8447247743606567,0.0008068939787335694,0.8447247743606567,0,296,16,23981.647165634,8,-0.00030710472678901064,2270,1781456672.1447232,0,0,-0.0003151736661103074,,,,,,,,,,,,,,,0,0
,1.1082416762064895e-08,,148,,,,0.000822792761027813,,0,297,,24020.141151084,,0.00032786556546666665,,1781456722.0899012,0.2065972238779068,0,0.00031963763860381675,,,,,,,,,,,,,,,,0.2065972238779068
,0,,149,0.839599609375,0.017358385026454926,0.839599609375,0.0008262419141829014,0.8395996689796448,0,298,16,24120.377286362,8,-0.0015407034148394042,2285,1781456810.769067,0,0,-0.0015489658332629242,,,,,,,,,,,,,,,0,0
,4.217153737329227e-09,,149,,,,0.0008330109994858503,,0,299,,24158.794426604,,0.0015600425329934872,,1781456860.8199778,0.1293402761220932,0,0.0015517124229592338,,,,,,,,,,,,,,,,0.1293402761220932
,0,,150,0.8399163484573364,0.012998027727007866,0.8399163484573364,0.0008019428933039308,0.8399164080619812,0,300,16,24258.50193645,8,-0.012241474822900281,2300,1781456949.1717267,0,0,-0.012249494251570493,,,,,,,,512,jpg,8,"['media/images/images_299_2035ed97a05be46c5e96.jpg', 'media/images/images_299_04de71e38f232ba5993e.jpg', 'media/images/images_299_ea92994cea71da1ab0f0.jpg', 'media/images/images_299_c2908c5c26ceabb6e0f5.jpg', 'media/images/images_299_838dbd344ade6bd06d93.jpg', 'media/images/images_299_143ba7ffefbefb0056bc.jpg', 'media/images/images_299_4ebe518b9996521fe8d9.jpg', 'media/images/images_299_4a0886cd6e0da100b346.jpg']","['a cat in a dark cave, volumetric lighting, fog, dark gloomy horror cave background, realistic photor | avg: 0.86', 'a cat in a dark cave, volumetric lighting, fog, dark gloomy horror cave background, realistic photor | avg: 0.89', 'Instagram influencer arthropod undergoing  metamorphosis, molting Glamour | avg: 0.79', 'a cat in a dark cave, volumetric lighting, fog, dark gloomy horror cave background, realistic photor | avg: 0.87', 'Instagram influencer arthropod undergoing  metamorphosis, molting Glamour | avg: 0.78', 'Instagram influencer arthropod undergoing  metamorphosis, molting Glamour | avg: 0.77', 'Instagram influencer arthropod undergoing  metamorphosis, molting Glamour | avg: 0.79', 'Instagram influencer arthropod undergoing  metamorphosis, molting Glamour | avg: 0.79']",images/separated,512,0,0
,2.5879376419624123e-09,,150,,,,0.0007630640175193548,,0,301,,24296.862222881,,0.01225804975602879,,1781456998.9459717,0.109375,0,0.01225041911610358,,,,,,,,,,,,,,,,0.109375
,0,,151,0.8392422199249268,0.01659023016691208,0.8392422199249268,0.0007681168499402702,0.8392422199249268,0,302,16,24396.743030775,8,-0.04841900343383992,2315,1781457087.3207636,0,0,-0.048426684601734146,,,,,,,,,,,,,,,0,0
,1.4487172572685836e-09,,151,,,,0.0007451460114680231,,0,303,,24435.077685348,,0.048433708512504725,,1781457137.185293,0.0850694477558136,0,0.04842625705282037,,,,,,,,,,,,,,,,0.0850694477558136
,0,,152,0.8246128559112549,0.016809873282909393,0.8246128559112549,0.00076105393236503,0.8246128559112549,0,304,16,24534.870769945,8,-0.03265756055668594,2330,1781457225.4788373,0,0,-0.0326651710954623,,,,,,,,,,,,,,,0,0
,1.764004275983666e-09,,152,,,,0.0007746148621663451,,0,305,,24573.233264742,,0.03267290956571057,,1781457275.3139293,0.0885416641831398,0,0.03266516341736002,,,,,,,,,,,,,,,,0.0885416641831398
,0,,153,0.8454767465591431,0.015086779370903969,0.8454767465591431,0.0007570296293124557,0.8454766869544983,0,306,16,24672.975224008,8,0.009924244542881893,2345,1781457363.6133854,0,0,0.009916674247143365,,,,,,,,,,,,,,,0,0
,2.3039186114459653e-09,,153,,,,0.0007227433379739523,,0,307,,24711.347424797,,-0.009908117302473412,,1781457413.4177108,0.0911458283662796,0,-0.009915344735868581,,,,,,,,,,,,,,,,0.0911458283662796
,0,,154,0.8176844120025635,0.01642228662967682,0.8176844120025635,0.0007802940672263503,0.8176844120025635,0,308,16,24811.162090499,8,-0.0009354658953458009,2361,1781457501.7570307,0,0,-0.0009432688354952239,,,,,,,,,,,,,,,0,0
,1.9210455448614994e-09,,154,,,,0.0007651527412235737,,0,309,,24849.509307518,,0.0009518420454416575,,1781457551.6048856,0.0920138880610466,0,0.0009441905182501617,,,,,,,,,,,,,,,,0.0920138880610466
,0,,155,0.8432724475860596,0.01869909092783928,0.8432724475860596,0.0009221826330758631,0.8432724475860596,0,310,16,24949.363529494,8,0.04344071440227378,2375,1781457639.9255698,0,0,0.043431492575806196,,,,,,,,,,,,,,,0,0
,2.5023303429350108e-09,,155,,,,0.0009224559180438519,,0,311,,24987.712273049,,-0.0434197925028692,,1781457689.8062127,0.0894097238779068,0,-0.04342901706227245,,,,,,,,,,,,,,,,0.0894097238779068
,0,,156,0.8393349647521973,0.01372360996901989,0.8393349647521973,0.0009553952259011567,0.8393349051475525,0,312,16,25087.481459233,8,0.011588144791846562,2390,1781457778.1058867,0,0,0.011578590840192114,,,,,,,,,,,,,,,0,0
,3.0987725718745196e-09,,156,,,,0.0008563203737139702,,0,313,,25125.810376785,,-0.011569142934043063,,1781457827.9248338,0.0876736119389534,0,-0.011577706137757571,,,,,,,,,,,,,,,,0.0876736119389534
,0,,157,0.8371603488922119,0.01617664471268654,0.8371603488922119,0.0007621283875778317,0.8371603488922119,0,314,16,25225.624296479,8,-0.014158440395730422,2404,1781457916.2155452,0,0,-0.014166061679447872,,,,,,,,,,,,,,,0,0
,1.422031381537181e-09,,157,,,,0.0007542624371126294,,0,315,,25263.964403689,,0.014174512357682592,,1781457966.0680594,0.0746527761220932,0,0.014166969733417474,,,,,,,,,,,,,,,,0.0746527761220932
,0,,158,0.8454292416572571,0.013984428718686104,0.8454292416572571,0.0008807606645859778,0.8454291820526123,0,316,17.066666666666666,25363.805444654,8,0.0029697792421574994,2417,1781458054.3960772,0,0,0.002960971635365557,,,,,,,,,,,,,,,0,0
,1.6185349727138032e-09,,158,,,,0.0008560006972402334,,0,317,,25402.172123629,,-0.002951633094856603,,1781458104.2475834,0.0885416716337204,0,-0.00296019310128537,,,,,,,,,,,,,,,,0.0885416716337204
,0,,159,0.8280079364776611,0.01580153964459896,0.8280079364776611,0.0008276499575003982,0.8280079960823059,0,318,16,25502.007201623,8,-0.005503435422066765,2432,1781458192.5687232,0,0,-0.005511711920984679,,,,,,,,,,,,,,,0,0
,1.0648129045165433e-09,,159,,,,0.0008182213641703129,,0,319,,25540.378593435,,0.005519981663512117,,1781458242.4499483,0.0668402761220932,0,0.005511799450599276,,,,,,,,,,,,,,,,0.0668402761220932
,0,,160,0.8346303701400757,0.013816406950354576,0.8346303701400757,0.0007998201181180775,0.8346303105354309,0,320,16,25640.359127231,8,-0.010415970773517445,2446,1781458330.8469234,0,0,-0.010423968974349454,,,,,,,,512,jpg,8,"['media/images/images_319_c94103a2035d66c1be07.jpg', 'media/images/images_319_2cbc54d350ca56c8926c.jpg', 'media/images/images_319_e5f63a81345de58d4536.jpg', 'media/images/images_319_f0edb0afcede78e92316.jpg', 'media/images/images_319_c82904242661a145fefe.jpg', 'media/images/images_319_f7bfc721e436c875f374.jpg', 'media/images/images_319_6bd73966769492aa36ef.jpg', 'media/images/images_319_0bc7b98f035fff9e8e16.jpg']","['chili pepper shoelace, artstation, high-res, ad campaign, stunning photo | avg: 0.83', 'a beautiful Na’vi naturist in the Pandoran jungle | avg: 0.87', 'a beautiful Na’vi naturist in the Pandoran jungle | avg: 0.85', 'a beautiful Na’vi naturist in the Pandoran jungle | avg: 0.86', 'chili pepper shoelace, artstation, high-res, ad campaign, stunning photo | avg: 0.82', 'chili pepper shoelace, artstation, high-res, ad campaign, stunning photo | avg: 0.81', 'chili pepper shoelace, artstation, high-res, ad campaign, stunning photo | avg: 0.82', 'chili pepper shoelace, artstation, high-res, ad campaign, stunning photo | avg: 0.82']",images/separated,512,0,0
,1.923463166519923e-09,,160,,,,0.0008034133352339268,,0,321,,25678.771972448,,0.010432474142007493,,1781458380.8023612,0.0868055522441864,0,0.010424440008460016,,,,,,,,,,,,,,,,0.0868055522441864
,0,,161,0.8420965671539307,0.013711810111999512,0.8420965671539307,0.000777052657213062,0.8420965671539307,0,322,16,25778.711253789,8,0.000716571233128409,2461,1781458469.2721238,0,0,0.0007088007067916329,,,,,,,,,,,,,,,0,0
,3.6916101286976755e-09,,161,,,,0.0007539688958786428,,0,323,,25817.036399852,,-0.0006997300665715581,,1781458519.1545408,0.1215277761220932,0,-0.0007072697551724219,,,,,,,,,,,,,,,,0.1215277761220932
,0,,162,0.8355678915977478,0.015815913677215576,0.8355678915977478,0.0007950988947413862,0.8355678915977478,0,324,16,25917.015183054,8,-0.003024673125664414,2474,1781458607.5842936,0,0,-0.00303262411459236,,,,,,,,,,,,,,,0,0
,4.401144337862206e-09,,162,,,,0.0008162239682860672,,0,325,,25955.343161632,,0.0030421207633872863,,1781458657.4586306,0.103298619389534,0,0.0030339585239620506,,,,,,,,,,,,,,,,0.103298619389534
,0,,163,0.8294473886489868,0.016210507601499557,0.8294473886489868,0.0007288210326805711,0.8294474482536316,0,326,16,26055.317980041,8,-0.007203125375131507,2490,1781458745.8519378,0,0,-0.007210413585319114,,,,,,,,,,,,,,,0,0
,2.61080956853732e-09,,163,,,,0.0007378796581178904,,0,327,,26093.659895196,,0.007218370046168177,,1781458795.7605782,0.1032986119389534,0,0.007210991249873207,,,,,,,,,,,,,,,,0.1032986119389534
,0,,164,0.8356583714485168,0.015280155465006828,0.8356583714485168,0.0008603465976193547,0.8356583714485168,0,328,16,26193.91856906,8,-0.021223795615307503,2503,1781458884.2989674,0,0,-0.021232399081128107,,,,,,,,,,,,,,,0,0
,3.2661637838771185e-09,,164,,,,0.0008375830948352814,,0,329,,26232.354712981,,0.02124095639849844,,1781458934.3609283,0.0885416641831398,0,0.021232580567684036,,,,,,,,,,,,,,,,0.0885416641831398
,0,,165,0.8196825385093689,0.01742447167634964,0.8196825385093689,0.0008128497865982354,0.8196825385093689,0,330,16,26332.232272435,8,0.012775430433729357,2518,1781459022.723344,0,0,0.012767301936408588,,,,,,,,,,,,,,,0,0
,3.756571054225333e-09,,165,,,,0.000812719517853111,,0,331,,26370.61159592,,-0.01275640526405612,,1781459072.6752687,0.1137152686715126,0,-0.012764532459109409,,,,,,,,,,,,,,,,0.1137152686715126
,0,,166,0.8516145944595337,0.016166947782039642,0.8516145944595337,0.0008653954137116671,0.8516146540641785,0,332,16,26470.24362848,8,-0.006700787461711009,2533,1781459160.9689229,0,0,-0.006709441415668892,,,,,,,,,,,,,,,0,0
,1.2048182895796344e-08,,166,,,,0.000827768468298018,,0,333,,26508.530366686,,0.006721213863351746,,1781459210.6869996,0.2057291716337204,0,0.006712936178895988,,,,,,,,,,,,,,,,0.2057291716337204
,0,,167,0.8484125137329102,0.019022664055228233,0.8484125137329102,0.0007975355256348848,0.8484124541282654,0,334,16,26608.265016839,8,0.028405997068392082,2548,1781459298.9218771,0,0,0.028398021712888123,,,,,,,,,,,,,,,0,0
,5.37228883601415e-09,,167,,,,0.0008065337897278368,,0,335,,26646.535188528,,-0.028385783454457247,,1781459348.7088652,0.150173619389534,0,-0.02839384879249631,,,,,,,,,,,,,,,,0.150173619389534
,0,,168,0.846802830696106,0.015912022441625595,0.846802830696106,0.0008026013383641839,0.846802830696106,0,336,16,26746.216988155,8,-0.02216213082005312,2560,1781459436.908045,0,0,-0.022170156833037757,,,,,,,,,,,,,,,0,0
,1.0550685658472503e-08,,168,,,,0.0007859448087401688,,0,337,,26784.548126973,,0.02218061209209579,,1781459486.659769,0.1883680522441864,0,0.022172752644353644,,,,,,,,,,,,,,,,0.1883680522441864
